timestamp,operating_mode,event_ground_truth,flow_in,flow_out,P_st1,P_st2,P_st3,P_st4,P_st5,P_st6
535.9,Flowing,LARGE_LEAK,498.29,398.47,49.842,42.095,33.922,25.968,13.928,9.996
536.0,Flowing,LARGE_LEAK,500.29,399.88,50.077,42.0,33.99,26.081,13.988,9.941
536.1,Flowing,LARGE_LEAK,501.99,398.98,49.908,41.934,33.996,25.9,13.947,9.99
536.2,Flowing,LARGE_LEAK,499.28,396.81,49.797,41.888,33.769,25.972,14.026,9.849
536.3,Flowing,LARGE_LEAK,501.99,398.12,49.894,41.987,33.915,25.915,13.983,9.96
536.4,Flowing,LARGE_LEAK,500.46,400.02,49.881,41.833,34.177,26.09,13.904,10.007
536.5,Flowing,LARGE_LEAK,501.61,398.64,49.961,42.041,33.932,25.957,13.976,10.116
536.6,Flowing,LARGE_LEAK,500.19,400.46,50.059,42.099,33.975,25.95,13.785,10.006
536.7,Flowing,LARGE_LEAK,499.85,397.54,50.03,41.976,33.938,26.099,13.991,10.105
536.8,Flowing,LARGE_LEAK,502.2,399.84,49.924,41.943,34.096,25.996,13.894,9.96
536.9,Flowing,LARGE_LEAK,500.87,398.94,49.999,42.08,33.987,26.063,13.977,9.93
537.0,Flowing,LARGE_LEAK,499.72,398.7,49.93,41.964,33.893,25.959,14.061,9.997
537.1,Flowing,LARGE_LEAK,500.51,397.59,49.939,42.153,33.926,25.923,14.038,10.053
537.2,Flowing,LARGE_LEAK,499.32,399.25,49.99,42.067,34.024,25.905,13.748,9.955
537.3,Flowing,LARGE_LEAK,500.13,397.79,50.087,41.966,34.037,26.015,13.805,9.967
537.4,Flowing,LARGE_LEAK,501.43,398.24,50.029,41.937,33.971,26.031,13.946,10.084
537.5,Flowing,LARGE_LEAK,499.81,398.83,50.031,41.924,33.962,26.002,14.047,9.962
537.6,Flowing,LARGE_LEAK,498.95,398.56,49.861,42.035,33.94,25.897,13.942,10.078
537.7,Flowing,LARGE_LEAK,498.84,400.23,49.954,42.04,34.055,26.063,13.881,9.91
537.8,Flowing,LARGE_LEAK,500.09,395.89,49.921,42.063,34.053,25.923,14.111,9.914
537.9,Flowing,LARGE_LEAK,499.03,398.79,50.08,42.122,34.009,25.938,13.88,9.979
538.0,Flowing,LARGE_LEAK,498.28,398.56,50.086,41.904,33.853,24.329,13.987,10.157
538.1,Flowing,LARGE_LEAK,498.56,398.99,49.889,41.989,34.093,24.059,13.924,10.063
538.2,Flowing,LARGE_LEAK,501.41,398.35,49.952,42.068,33.9,23.712,13.918,9.795
538.3,Flowing,LARGE_LEAK,499.83,400.23,50.007,41.861,34.023,23.663,13.935,10.035
538.4,Flowing,LARGE_LEAK,500.07,398.69,50.016,41.977,34.146,23.519,14.002,10.086
538.5,Flowing,LARGE_LEAK,498.84,399.16,50.053,42.165,34.013,23.35,13.888,9.979
538.6,Flowing,LARGE_LEAK,499.3,400.07,49.942,42.054,33.927,23.238,13.985,10.012
538.7,Flowing,LARGE_LEAK,499.26,399.06,49.928,42.056,33.993,22.9,13.861,10.112
538.8,Flowing,LARGE_LEAK,499.67,397.48,50.119,42.042,34.063,22.98,13.919,10.099
538.9,Flowing,LARGE_LEAK,498.01,398.49,50.034,42.005,33.985,23.061,14.03,10.052
539.0,Flowing,LARGE_LEAK,501.31,398.85,50.005,41.971,34.055,22.813,13.868,9.884
539.1,Flowing,LARGE_LEAK,499.98,397.02,50.099,41.942,34.032,22.836,14.172,10.035
539.2,Flowing,LARGE_LEAK,500.24,398.15,49.851,42.094,33.969,22.781,13.886,10.016
539.3,Flowing,LARGE_LEAK,501.1,398.92,50.015,41.948,33.959,22.764,13.753,9.885
539.4,Flowing,LARGE_LEAK,501.01,401.41,50.134,42.026,33.958,22.585,13.935,10.079
539.5,Flowing,LARGE_LEAK,499.31,399.45,50.211,42.151,33.929,22.65,13.822,9.933
539.6,Flowing,LARGE_LEAK,500.73,399.19,49.983,41.971,34.164,22.558,13.936,9.835
539.7,Flowing,LARGE_LEAK,500.71,401.03,50.026,41.893,34.088,22.617,13.828,9.832
539.8,Flowing,LARGE_LEAK,500.38,399.71,49.922,42.019,34.034,22.581,14.014,9.909
539.9,Flowing,LARGE_LEAK,501.27,399.87,49.766,42.023,34.103,22.708,13.836,9.956
540.0,Flowing,LARGE_LEAK,500.96,398.51,50.058,41.95,34.008,22.532,13.853,9.928
540.1,Flowing,LARGE_LEAK,500.87,397.48,50.076,42.001,34.102,22.619,14.069,10.065
540.2,Flowing,LARGE_LEAK,501.64,399.31,50.061,41.99,34.241,22.575,13.782,10.021
540.3,Flowing,LARGE_LEAK,500.03,401.19,49.921,42.081,34.058,22.542,13.869,10.012
540.4,Flowing,LARGE_LEAK,500.07,400.82,49.949,42.063,34.044,22.784,13.904,9.976
540.5,Flowing,LARGE_LEAK,500.98,399.79,49.988,41.991,34.082,22.52,14.098,10.047
540.6,Flowing,LARGE_LEAK,499.79,398.18,49.961,41.941,34.083,22.539,13.941,9.952
540.7,Flowing,LARGE_LEAK,500.58,397.14,49.995,41.949,34.109,22.589,13.926,9.985
540.8,Flowing,LARGE_LEAK,499.33,398.01,50.007,42.0,33.923,22.375,13.876,9.99
540.9,Flowing,LARGE_LEAK,497.26,399.26,49.941,42.066,33.982,22.673,13.895,10.011
541.0,Flowing,LARGE_LEAK,500.72,398.43,49.977,42.035,34.085,22.569,13.778,10.04
541.1,Flowing,LARGE_LEAK,498.14,400.2,49.919,41.975,34.055,22.428,14.032,9.972
541.2,Flowing,LARGE_LEAK,499.16,397.21,50.174,42.005,34.136,22.611,13.891,9.896
541.3,Flowing,LARGE_LEAK,500.98,398.85,50.009,41.953,34.126,22.493,13.916,9.888
541.4,Flowing,LARGE_LEAK,501.0,398.08,50.034,41.906,34.035,22.557,13.88,10.077
541.5,Flowing,LARGE_LEAK,501.41,400.19,49.978,41.882,34.124,22.436,13.981,10.034
541.6,Flowing,LARGE_LEAK,497.58,399.65,50.031,42.03,33.922,22.643,14.016,10.038
541.7,Flowing,LARGE_LEAK,500.36,398.0,49.893,41.922,34.053,22.347,13.967,9.894
541.8,Flowing,LARGE_LEAK,499.69,400.03,49.931,41.887,34.02,22.595,13.968,10.037
541.9,Flowing,LARGE_LEAK,501.19,397.05,50.013,42.055,34.037,22.288,14.013,10.064
542.0,Flowing,LARGE_LEAK,501.77,396.86,49.971,41.842,34.019,22.531,13.905,7.155
542.1,Flowing,LARGE_LEAK,498.43,397.94,50.086,42.192,34.012,22.531,13.874,6.849
542.2,Flowing,LARGE_LEAK,500.02,396.62,49.989,42.094,34.066,22.658,13.821,6.568
542.3,Flowing,LARGE_LEAK,501.0,398.86,50.088,42.116,34.003,22.146,13.881,6.515
542.4,Flowing,LARGE_LEAK,499.59,398.9,49.928,42.015,34.152,22.617,14.005,6.323
542.5,Flowing,LARGE_LEAK,502.09,398.51,49.96,42.061,34.002,22.507,13.816,6.133
542.6,Flowing,LARGE_LEAK,499.52,399.65,50.06,41.912,34.021,22.535,13.978,6.117
542.7,Flowing,LARGE_LEAK,499.64,398.13,50.05,41.95,33.883,22.432,13.998,5.874
542.8,Flowing,LARGE_LEAK,498.71,397.44,49.917,41.916,33.852,22.41,14.02,5.825
542.9,Flowing,LARGE_LEAK,500.18,398.04,49.86,41.959,34.041,22.355,14.016,5.691
543.0,Flowing,LARGE_LEAK,496.38,397.54,49.968,41.967,33.955,22.496,14.002,5.738
543.1,Flowing,LARGE_LEAK,499.7,398.27,49.952,42.037,34.017,22.447,13.943,5.626
543.2,Flowing,LARGE_LEAK,501.52,399.72,49.931,42.064,34.036,22.562,13.991,5.567
543.3,Flowing,LARGE_LEAK,498.32,396.89,50.08,41.976,34.074,22.491,13.965,5.624
543.4,Flowing,LARGE_LEAK,498.06,398.59,50.065,41.869,33.874,22.554,13.969,5.498
543.5,Flowing,LARGE_LEAK,501.34,400.15,50.029,41.887,34.261,22.605,13.99,5.536
543.6,Flowing,LARGE_LEAK,501.5,400.29,49.951,41.895,33.991,22.432,13.876,5.39
543.7,Flowing,LARGE_LEAK,498.37,398.18,50.02,41.97,34.043,22.537,13.958,5.693
543.8,Flowing,LARGE_LEAK,502.08,401.66,50.066,41.899,34.037,22.496,13.833,5.347
543.9,Flowing,LARGE_LEAK,500.52,397.74,50.036,42.056,33.916,22.578,13.963,5.54
544.0,Flowing,LARGE_LEAK,501.26,398.73,50.087,41.987,34.131,22.41,14.131,5.359
544.1,Flowing,LARGE_LEAK,499.05,397.6,49.996,41.955,33.97,22.734,13.903,5.485
544.2,Flowing,LARGE_LEAK,501.79,399.52,49.981,42.075,33.956,22.521,13.99,5.349
544.3,Flowing,LARGE_LEAK,499.68,402.36,50.221,42.054,33.982,22.444,13.947,5.3
544.4,Flowing,LARGE_LEAK,499.63,401.21,50.143,42.035,33.993,22.584,13.882,5.297
544.5,Flowing,LARGE_LEAK,500.58,400.02,49.99,42.01,34.042,22.382,13.903,5.136
544.6,Flowing,LARGE_LEAK,499.53,398.27,49.905,42.057,34.077,22.409,13.914,5.378
544.7,Flowing,LARGE_LEAK,498.18,398.8,50.086,42.122,34.012,22.479,13.825,5.38
544.8,Flowing,LARGE_LEAK,500.16,400.34,50.166,42.103,34.014,22.524,13.885,5.338
544.9,Flowing,LARGE_LEAK,499.62,399.9,50.012,42.012,34.081,22.577,13.982,5.283
545.0,Flowing,LARGE_LEAK,499.08,399.1,49.923,41.929,34.019,22.338,13.939,5.473
545.1,Flowing,LARGE_LEAK,501.49,399.17,50.053,41.972,33.944,22.564,13.964,5.337
545.2,Flowing,LARGE_LEAK,502.87,400.27,49.953,42.006,33.976,22.563,14.039,5.245
545.3,Flowing,LARGE_LEAK,498.9,400.56,49.902,42.108,34.013,22.409,14.019,5.38
545.4,Flowing,LARGE_LEAK,500.24,397.2,50.176,41.981,34.089,22.384,14.052,5.427
545.5,Flowing,LARGE_LEAK,499.52,399.27,50.128,42.089,33.992,22.406,13.892,5.209
545.6,Flowing,LARGE_LEAK,502.75,399.69,49.926,42.034,33.996,22.482,13.877,5.206
545.7,Flowing,LARGE_LEAK,500.59,398.36,50.015,42.03,33.921,22.457,14.063,5.44
545.8,Flowing,LARGE_LEAK,501.11,400.53,49.881,41.993,34.116,22.483,13.918,5.433
545.9,Flowing,LARGE_LEAK,501.42,398.65,50.079,42.075,33.979,22.553,14.06,5.341
546.0,Flowing,LARGE_LEAK,500.16,400.57,49.968,42.098,34.164,22.669,13.91,5.323
546.1,Flowing,LARGE_LEAK,499.78,398.56,49.918,42.009,33.914,22.458,13.996,5.375
546.2,Flowing,LARGE_LEAK,501.82,399.31,49.855,42.126,33.913,22.423,13.841,5.29
546.3,Flowing,LARGE_LEAK,500.93,399.28,49.928,41.93,33.803,22.51,13.959,5.522
546.4,Flowing,LARGE_LEAK,498.98,401.0,50.039,41.96,33.904,22.492,13.976,5.302
546.5,Flowing,LARGE_LEAK,499.13,399.89,50.005,42.152,33.969,22.349,14.01,5.367
546.6,Flowing,LARGE_LEAK,499.53,398.45,49.863,42.034,33.92,22.535,14.093,5.328
546.7,Flowing,LARGE_LEAK,501.39,398.67,50.087,41.902,33.878,22.661,13.965,5.392
546.8,Flowing,LARGE_LEAK,501.77,398.67,50.092,41.958,34.066,22.554,13.836,5.462
546.9,Flowing,LARGE_LEAK,502.58,399.02,50.105,41.897,34.016,22.482,14.053,5.228
547.0,Flowing,LARGE_LEAK,499.15,397.87,50.288,41.986,34.059,22.611,13.924,5.332
547.1,Flowing,LARGE_LEAK,500.17,398.9,49.96,41.929,34.022,22.489,13.899,5.305
547.2,Flowing,LARGE_LEAK,499.52,400.64,50.046,41.936,33.98,22.572,13.96,5.257
547.3,Flowing,LARGE_LEAK,499.78,400.59,49.998,42.035,34.079,22.44,13.895,5.285
547.4,Flowing,LARGE_LEAK,501.12,397.12,49.948,42.032,34.048,22.584,13.933,5.228
547.5,Flowing,LARGE_LEAK,499.94,396.93,50.054,42.013,34.005,22.397,13.924,5.245
547.6,Flowing,LARGE_LEAK,501.58,398.29,50.039,41.966,33.958,22.377,14.022,5.32
547.7,Flowing,LARGE_LEAK,499.38,396.87,50.007,41.941,33.868,22.457,13.91,5.364
547.8,Flowing,LARGE_LEAK,500.89,397.48,49.972,41.943,33.88,22.504,13.876,5.446
547.9,Flowing,LARGE_LEAK,499.47,399.42,50.012,42.045,33.98,22.516,13.869,5.246
548.0,Flowing,LARGE_LEAK,497.8,398.95,50.001,42.046,33.844,22.46,14.087,5.379
548.1,Flowing,LARGE_LEAK,498.77,396.93,50.123,41.949,33.963,22.577,13.99,5.333
548.2,Flowing,LARGE_LEAK,500.15,400.4,49.899,42.093,34.201,22.374,14.052,5.303
548.3,Flowing,LARGE_LEAK,502.31,398.49,49.973,42.022,33.904,22.497,13.811,5.378
548.4,Flowing,LARGE_LEAK,499.45,398.38,50.179,41.949,33.987,22.49,14.019,5.373
548.5,Flowing,LARGE_LEAK,499.8,400.22,50.074,41.96,34.035,22.231,13.993,5.243
548.6,Flowing,LARGE_LEAK,500.59,399.49,49.974,42.06,33.877,22.587,13.93,5.456
548.7,Flowing,LARGE_LEAK,499.28,398.95,49.928,41.855,33.998,22.547,13.994,5.249
548.8,Flowing,LARGE_LEAK,499.42,398.41,49.87,41.975,34.041,22.537,14.066,5.31
548.9,Flowing,LARGE_LEAK,500.09,399.68,49.852,42.096,34.016,22.523,14.001,5.441
549.0,Flowing,LARGE_LEAK,499.48,398.48,49.998,42.094,34.044,22.448,13.921,5.389
549.1,Flowing,LARGE_LEAK,497.86,398.73,49.943,42.071,34.013,22.531,14.055,5.369
549.2,Flowing,LARGE_LEAK,499.22,397.59,50.006,41.993,33.989,22.525,14.049,5.291
549.3,Flowing,LARGE_LEAK,500.74,400.37,49.945,42.103,33.955,22.517,13.893,5.206
549.4,Flowing,LARGE_LEAK,500.78,400.86,50.016,42.089,33.995,22.381,13.949,5.28
549.5,Flowing,LARGE_LEAK,501.6,399.25,49.79,41.994,34.041,22.594,14.081,5.392
549.6,Flowing,LARGE_LEAK,501.51,398.42,50.075,41.897,34.13,22.601,13.911,5.395
549.7,Flowing,LARGE_LEAK,498.92,400.12,50.046,42.118,33.988,22.44,13.901,5.412
549.8,Flowing,LARGE_LEAK,499.11,399.71,49.846,41.76,34.072,22.522,13.941,5.236
549.9,Flowing,LARGE_LEAK,499.16,398.47,49.863,41.949,34.029,22.453,14.012,5.264
550.0,Flowing,LARGE_LEAK,499.82,400.38,49.958,42.056,33.97,22.474,13.889,5.274
550.1,Flowing,LARGE_LEAK,499.25,398.49,50.028,42.039,34.018,22.451,13.924,5.468
550.2,Flowing,LARGE_LEAK,499.79,397.46,49.886,42.151,34.008,22.486,14.016,5.175
550.3,Flowing,LARGE_LEAK,498.95,398.92,50.11,42.149,34.087,22.332,14.001,5.472
550.4,Flowing,LARGE_LEAK,500.94,400.3,50.123,41.887,34.081,22.644,13.942,5.224
550.5,Flowing,LARGE_LEAK,498.86,399.12,50.066,42.084,33.989,22.405,14.019,5.279
550.6,Flowing,LARGE_LEAK,498.8,397.59,50.032,42.125,33.867,22.573,13.923,5.326
550.7,Flowing,LARGE_LEAK,500.62,398.52,50.041,41.938,33.906,22.357,14.039,5.31
550.8,Flowing,LARGE_LEAK,500.87,400.44,50.046,41.961,33.907,22.552,13.966,5.321
550.9,Flowing,LARGE_LEAK,499.73,399.33,50.024,41.923,34.085,22.603,14.001,5.31
551.0,Flowing,LARGE_LEAK,501.04,398.98,50.005,42.126,34.102,22.66,13.878,5.27
551.1,Flowing,LARGE_LEAK,500.96,398.84,50.011,42.033,33.989,22.469,14.041,5.333
551.2,Flowing,LARGE_LEAK,502.28,400.3,49.903,41.912,34.02,22.74,13.862,5.315
551.3,Flowing,LARGE_LEAK,500.88,400.22,50.192,41.961,34.036,22.65,13.864,5.315
551.4,Flowing,LARGE_LEAK,502.05,397.32,49.961,41.879,34.126,22.453,13.87,5.304
551.5,Flowing,LARGE_LEAK,500.07,400.13,50.074,42.009,33.937,22.533,14.005,5.338
551.6,Flowing,LARGE_LEAK,501.68,399.62,49.981,42.081,33.986,22.629,13.879,5.278
551.7,Flowing,LARGE_LEAK,501.7,400.91,49.928,41.981,34.0,22.394,13.948,5.385
551.8,Flowing,LARGE_LEAK,499.83,398.92,49.883,41.958,34.045,22.413,13.915,5.427
551.9,Flowing,LARGE_LEAK,499.17,400.36,50.144,42.035,33.986,22.46,14.013,5.431
552.0,Flowing,LARGE_LEAK,499.38,399.56,49.907,42.073,33.951,22.431,13.928,5.419
552.1,Flowing,LARGE_LEAK,500.5,397.66,50.025,42.023,34.028,22.537,13.931,5.391
552.2,Flowing,LARGE_LEAK,498.62,400.22,49.947,42.052,34.069,22.556,14.0,5.377
552.3,Flowing,LARGE_LEAK,499.46,399.97,50.094,41.818,34.068,22.658,13.89,5.281
552.4,Flowing,LARGE_LEAK,501.44,398.22,50.103,41.926,33.947,22.514,13.876,5.41
552.5,Flowing,LARGE_LEAK,500.8,399.35,49.937,42.029,34.023,22.633,14.033,5.298
552.6,Flowing,LARGE_LEAK,497.18,401.53,49.899,42.067,33.948,22.473,13.855,5.394
552.7,Flowing,LARGE_LEAK,498.4,398.42,49.948,41.997,33.998,22.515,13.993,5.321
552.8,Flowing,LARGE_LEAK,502.59,399.87,49.941,41.851,34.008,22.487,13.883,5.345
552.9,Flowing,LARGE_LEAK,501.42,397.69,50.068,42.089,33.877,22.471,14.017,5.468
553.0,Flowing,LARGE_LEAK,499.3,398.32,49.935,42.11,33.892,22.592,13.917,5.465
553.1,Flowing,LARGE_LEAK,498.21,399.97,49.963,41.975,33.989,22.377,13.799,5.381
553.2,Flowing,LARGE_LEAK,498.5,399.31,50.079,42.049,33.9,22.538,13.861,5.373
553.3,Flowing,LARGE_LEAK,500.61,398.76,50.091,42.029,34.117,22.488,13.923,5.345
553.4,Flowing,LARGE_LEAK,502.37,401.04,49.893,41.968,33.975,22.477,13.961,5.222
553.5,Flowing,LARGE_LEAK,502.3,397.89,49.908,42.091,33.839,22.549,13.91,5.353
553.6,Flowing,LARGE_LEAK,498.11,398.82,50.125,41.99,34.05,22.505,13.931,5.321
553.7,Flowing,LARGE_LEAK,499.65,399.59,50.056,41.941,33.909,22.506,13.955,5.194
553.8,Flowing,LARGE_LEAK,498.97,397.95,49.999,41.902,34.05,22.356,14.094,5.313
553.9,Flowing,LARGE_LEAK,500.16,399.61,49.931,41.977,34.045,22.571,13.918,5.225
554.0,Flowing,LARGE_LEAK,498.4,400.29,49.903,42.023,34.079,22.589,13.953,5.417
554.1,Flowing,LARGE_LEAK,499.35,398.86,50.153,42.095,34.074,22.435,14.017,5.377
554.2,Flowing,LARGE_LEAK,498.96,398.18,50.052,42.101,34.029,22.492,13.854,5.316
554.3,Flowing,LARGE_LEAK,500.63,398.63,50.017,42.022,34.02,22.577,14.009,5.335
554.4,Flowing,LARGE_LEAK,499.38,395.79,49.932,42.031,34.18,22.526,13.916,5.383
554.5,Flowing,LARGE_LEAK,499.55,400.21,50.048,42.047,34.11,22.531,14.046,5.358
554.6,Flowing,LARGE_LEAK,500.61,399.32,50.121,42.097,34.074,22.563,14.124,5.426
554.7,Flowing,LARGE_LEAK,501.97,398.79,49.932,42.02,33.979,22.665,14.04,5.503
554.8,Flowing,LARGE_LEAK,502.54,397.0,49.939,42.088,33.891,22.373,13.908,5.461
554.9,Flowing,LARGE_LEAK,500.55,400.33,49.921,41.999,34.095,22.568,14.117,5.34
555.0,Flowing,LARGE_LEAK,499.89,398.47,49.965,41.912,33.971,22.412,13.796,5.497
555.1,Flowing,LARGE_LEAK,501.58,399.68,50.004,42.207,33.933,22.466,13.878,5.289
555.2,Flowing,LARGE_LEAK,501.4,398.99,50.07,42.045,34.07,22.607,14.029,5.259
555.3,Flowing,LARGE_LEAK,501.06,397.06,49.958,42.01,34.298,22.562,13.949,5.394
555.4,Flowing,LARGE_LEAK,498.1,400.52,49.952,42.021,34.076,22.498,13.879,5.334
555.5,Flowing,LARGE_LEAK,501.45,400.29,49.974,41.891,33.954,22.389,13.841,5.249
555.6,Flowing,LARGE_LEAK,500.43,399.92,50.076,42.119,33.877,22.626,13.85,5.4
555.7,Flowing,LARGE_LEAK,498.93,399.38,50.021,42.051,33.907,22.355,13.876,5.374
555.8,Flowing,LARGE_LEAK,499.19,397.56,50.157,41.918,33.992,22.44,13.939,5.186
555.9,Flowing,LARGE_LEAK,500.7,400.04,50.12,42.002,34.073,22.481,13.955,5.43
556.0,Flowing,LARGE_LEAK,496.99,401.65,50.011,42.013,33.936,22.457,13.859,5.281
556.1,Flowing,LARGE_LEAK,499.85,399.14,50.1,42.145,33.9,22.532,13.915,5.452
556.2,Flowing,LARGE_LEAK,499.21,399.16,50.011,41.999,33.94,22.377,14.001,5.368
556.3,Flowing,LARGE_LEAK,499.09,397.68,50.03,41.952,33.988,22.563,14.019,5.246
556.4,Flowing,LARGE_LEAK,499.45,396.52,49.949,41.889,34.016,22.571,13.918,5.287
556.5,Flowing,LARGE_LEAK,498.22,398.57,49.973,42.185,34.095,22.558,13.966,5.339
556.6,Flowing,LARGE_LEAK,501.26,400.78,49.927,41.915,33.955,22.424,13.891,5.332
556.7,Flowing,LARGE_LEAK,497.45,400.61,49.998,41.95,34.04,22.485,13.957,5.28
556.8,Flowing,LARGE_LEAK,500.2,398.92,50.055,41.957,34.129,22.482,13.932,5.387
556.9,Flowing,LARGE_LEAK,498.98,399.52,50.065,42.074,34.142,22.553,13.935,5.298
557.0,Flowing,LARGE_LEAK,502.38,397.54,49.989,42.119,33.889,22.434,13.922,5.273
557.1,Flowing,LARGE_LEAK,500.03,399.13,49.967,42.144,33.976,22.533,13.807,5.252
557.2,Flowing,LARGE_LEAK,497.45,398.37,50.075,42.133,34.018,22.476,13.98,5.132
557.3,Flowing,LARGE_LEAK,500.66,399.07,50.018,41.916,34.064,22.325,13.89,5.337
557.4,Flowing,LARGE_LEAK,498.69,398.67,49.939,41.97,34.072,22.498,13.866,5.415
557.5,Flowing,LARGE_LEAK,501.18,398.65,50.02,42.023,33.929,22.296,13.868,5.259
557.6,Flowing,LARGE_LEAK,500.74,400.2,49.951,41.933,34.009,22.57,14.026,5.407
557.7,Flowing,LARGE_LEAK,501.77,401.36,49.928,42.005,34.125,22.373,14.048,5.26
557.8,Flowing,LARGE_LEAK,500.22,398.8,50.024,42.033,34.015,22.678,13.916,5.209
557.9,Flowing,LARGE_LEAK,500.98,400.7,50.029,41.986,34.044,22.571,13.937,5.375
558.0,Flowing,LARGE_LEAK,500.05,397.51,50.012,42.143,32.67,22.445,14.01,5.266
558.1,Flowing,LARGE_LEAK,499.29,398.89,50.031,41.986,32.441,22.695,14.039,5.422
558.2,Flowing,LARGE_LEAK,501.28,397.44,50.042,41.945,32.254,22.547,13.956,5.348
558.3,Flowing,LARGE_LEAK,498.52,398.63,49.968,42.022,32.006,22.556,13.779,5.449
558.4,Flowing,LARGE_LEAK,499.96,399.86,49.895,41.915,31.921,22.543,14.106,5.364
558.5,Flowing,LARGE_LEAK,499.32,400.34,49.997,42.015,31.877,22.694,13.925,5.383
558.6,Flowing,LARGE_LEAK,501.01,398.07,49.994,41.992,31.782,22.426,13.753,5.365
558.7,Flowing,LARGE_LEAK,498.86,399.55,50.096,42.018,31.57,22.56,13.949,5.385
558.8,Flowing,LARGE_LEAK,499.51,400.48,50.043,41.843,31.451,22.374,13.937,5.3
558.9,Flowing,LARGE_LEAK,500.05,400.31,50.083,42.02,31.404,22.485,14.024,5.212
559.0,Flowing,LARGE_LEAK,501.79,399.31,49.928,42.103,31.267,22.328,14.056,5.426
559.1,Flowing,LARGE_LEAK,499.36,398.29,50.057,42.008,31.379,22.601,14.064,5.396
559.2,Flowing,LARGE_LEAK,499.52,398.17,50.01,41.968,31.096,22.54,13.987,5.312
559.3,Flowing,LARGE_LEAK,498.38,397.99,50.049,41.973,31.225,22.429,13.856,5.321
559.4,Flowing,LARGE_LEAK,498.82,398.96,50.066,41.907,31.204,22.369,13.92,5.227
559.5,Flowing,LARGE_LEAK,500.5,398.01,49.791,42.029,31.075,22.388,13.899,5.375
559.6,Flowing,LARGE_LEAK,500.04,399.81,49.971,41.984,31.031,22.453,13.892,5.29
559.7,Flowing,LARGE_LEAK,500.06,399.27,49.94,41.919,31.01,22.449,13.854,5.401
559.8,Flowing,LARGE_LEAK,502.09,399.22,50.099,42.0,31.026,22.445,14.025,5.479
559.9,Flowing,LARGE_LEAK,497.99,396.79,49.987,41.958,31.031,22.51,13.9,5.378
560.0,Flowing,LARGE_LEAK,502.78,399.03,50.075,41.937,31.193,22.377,13.872,5.359
560.1,Flowing,LARGE_LEAK,501.41,398.45,50.18,41.955,30.892,22.544,13.92,5.393
560.2,Flowing,LARGE_LEAK,499.61,401.6,49.994,41.931,31.154,22.264,14.086,5.415
560.3,Flowing,LARGE_LEAK,500.47,397.46,49.94,42.15,30.847,22.581,13.773,5.248
560.4,Flowing,LARGE_LEAK,499.18,398.75,49.908,41.94,30.95,22.434,13.777,5.377
560.5,Flowing,LARGE_LEAK,500.38,399.46,50.004,42.033,30.956,22.576,13.934,5.421
560.6,Flowing,LARGE_LEAK,502.58,397.83,49.938,41.943,31.047,22.608,13.986,5.269
560.7,Flowing,LARGE_LEAK,499.22,401.31,49.922,42.106,31.033,22.495,14.127,5.377
560.8,Flowing,LARGE_LEAK,499.72,401.34,49.911,41.978,30.927,22.507,14.04,5.263
560.9,Flowing,LARGE_LEAK,499.09,397.97,49.893,42.048,30.883,22.694,14.015,5.298
561.0,Flowing,LARGE_LEAK,499.28,398.29,50.097,42.058,30.971,22.49,13.974,5.172
561.1,Flowing,LARGE_LEAK,499.52,401.58,50.105,41.725,30.882,22.372,13.9,5.334
561.2,Flowing,LARGE_LEAK,498.69,400.67,49.904,41.778,30.931,22.667,13.912,5.417
561.3,Flowing,LARGE_LEAK,499.68,398.56,50.12,41.848,30.876,22.398,13.875,5.476
561.4,Flowing,LARGE_LEAK,500.07,399.52,50.018,42.063,30.907,22.403,13.994,5.44
561.5,Flowing,LARGE_LEAK,499.52,397.34,50.025,42.039,30.811,22.557,14.048,5.372
561.6,Flowing,LARGE_LEAK,497.24,401.64,49.856,42.131,30.833,22.531,14.016,5.426
561.7,Flowing,LARGE_LEAK,499.81,399.09,49.856,42.009,30.911,22.615,13.977,5.456
561.8,Flowing,LARGE_LEAK,499.94,399.7,50.043,41.994,30.922,22.622,13.836,5.412
561.9,Flowing,LARGE_LEAK,502.28,397.88,49.95,41.933,30.987,22.429,13.97,5.301
562.0,Flowing,LARGE_LEAK,500.03,397.64,49.811,42.038,30.915,22.347,13.884,5.195
562.1,Flowing,LARGE_LEAK,501.12,399.54,50.059,42.111,30.972,22.579,13.899,5.384
562.2,Flowing,LARGE_LEAK,499.49,401.3,49.999,42.015,30.98,22.594,13.909,5.227
562.3,Flowing,LARGE_LEAK,501.56,398.35,49.985,41.982,30.926,22.567,13.787,5.286
562.4,Flowing,LARGE_LEAK,498.87,397.83,49.923,42.1,30.886,22.459,13.983,5.293
562.5,Flowing,LARGE_LEAK,500.61,399.37,49.999,42.145,31.045,22.467,13.925,5.29
562.6,Flowing,LARGE_LEAK,501.01,400.96,49.846,42.083,31.096,22.465,13.875,5.318
562.7,Flowing,LARGE_LEAK,500.83,398.23,50.007,41.909,30.865,22.581,13.95,5.442
562.8,Flowing,LARGE_LEAK,502.6,398.7,50.029,41.913,30.855,22.52,13.85,5.24
562.9,Flowing,LARGE_LEAK,499.3,400.0,49.905,42.041,30.872,22.595,13.868,5.143
563.0,Flowing,LARGE_LEAK,501.7,400.13,49.99,42.132,30.904,22.39,13.81,5.436
563.1,Flowing,LARGE_LEAK,501.39,398.66,49.935,42.123,30.953,22.438,14.033,5.266
